message_id,chunk_id,ts_unix,day,sender,body
m038236,152,1751771941,2025-07-06,救命恩人唐白白,然后这个组也很国央企
m038237,152,1751771943,2025-07-06,救命恩人唐白白,我很不适应
m038238,152,1751772007,2025-07-06,救命恩人唐白白,还有好多纪律[翻白眼]
m038240,152,1751774872,2025-07-06,我,你可以的
m038241,152,1751777643,2025-07-06,我,我到啦
m038243,152,1751777690,2025-07-06,救命恩人唐白白,要开始了吗？还是休整一会
m038244,152,1751777720,2025-07-06,我,休整一会
m038245,152,1751777724,2025-07-06,我,不急
m038246,152,1751777803,2025-07-06,救命恩人唐白白,嗯嗯
m038247,152,1751777829,2025-07-06,救命恩人唐白白,坐了四个小时车
m038248,152,1751777873,2025-07-06,救命恩人唐白白,如果这几天你有信号 就要给我报平安哦
m038249,152,1751777876,2025-07-06,救命恩人唐白白,听到没
m038251,153,1751780064,2025-07-06,救命恩人唐白白,好不好嘛
m038254,153,1751780146,2025-07-06,救命恩人唐白白,我每天也会好好读书好好睡觉的哦
m038255,153,1751780160,2025-07-06,救命恩人唐白白,你要加油噢 不要被我比下去
m038256,153,1751780338,2025-07-06,我,我已经下载四本书了
m038257,153,1751780346,2025-07-06,我,没打算看完
m038258,153,1751780357,2025-07-06,我,主要是换着看看防止无聊
m038259,153,1751780369,2025-07-06,救命恩人唐白白,不错
m038260,153,1751780373,2025-07-06,救命恩人唐白白,有所准备
m038261,153,1751780392,2025-07-06,救命恩人唐白白,and~
m038263,153,1751780448,2025-07-06,救命恩人唐白白,[跳跳][跳跳]
m038264,153,1751783622,2025-07-06,我,过会可能就没信号啦
m038271,153,1751790174,2025-07-06,救命恩人唐白白,这么快就到好看的地啦！
m038276,153,1751790266,2025-07-06,救命恩人唐白白,每人100块预算
m038278,153,1751790336,2025-07-06,我,水看起来很干净
m038279,153,1751790396,2025-07-06,我,今天的温度倒是很舒服
m038280,153,1751790410,2025-07-06,救命恩人唐白白,嗯 像乾隆白菜
m038281,153,1751790430,2025-07-06,救命恩人唐白白,但我看你穿的短袖
m038282,153,1751790431,2025-07-06,我,虽然偶尔太阳出来有点热
m038284,153,1751790451,2025-07-06,我,整体云比较多
m038285,153,1751790470,2025-07-06,救命恩人唐白白,这种就是牧场牧民住的帐篷吧🤔
m038286,153,1751790486,2025-07-06,我,对
m038287,153,1751790496,2025-07-06,我,这边是他们的夏季牧场，好像是
m038290,153,1751790548,2025-07-06,救命恩人唐白白,多拍点 想看 whole picture
m038291,153,1751790558,2025-07-06,救命恩人唐白白,全景
m038295,153,1751792057,2025-07-06,我,今天没有什么好好拍的景
m038296,153,1751792089,2025-07-06,救命恩人唐白白,前面两张就已经很好看了
m038297,153,1751792096,2025-07-06,救命恩人唐白白,非常的有层次
m038298,153,1751792151,2025-07-06,救命恩人唐白白,每张图至少五层
m038299,153,1751792175,2025-07-06,救命恩人唐白白,最后一张嘛 闭眼了 大个儿
m038301,153,1751792187,2025-07-06,救命恩人唐白白,没让人重拍吗
m038304,153,1751792884,2025-07-06,救命恩人唐白白,看来很凉爽哦 小羊羊们的毛都很长很厚
m038305,153,1751793176,2025-07-06,救命恩人唐白白,嘿嘿 第三名那只看起来很肥美😋 duang duang的
m038307,153,1751793940,2025-07-06,救命恩人唐白白,嘿嘿 这张不错😌 笑得很开～
m038309,153,1751795006,2025-07-06,救命恩人唐白白,我发现喔 我的同学们 一开始自我介绍都可厉害了这个总那个大佬的 结果开了一两次会就会看出来 大家都emmmm水平差不多诶[脸红]
m038311,153,1751803390,2025-07-06,救命恩人唐白白,我刚刚去逛公园了 给你我的倩影
m038313,153,1751803424,2025-07-06,救命恩人唐白白,经过了你之前拍给我的桥桥
m038315,153,1751803595,2025-07-06,救命恩人唐白白,今天能见度很好
m038316,153,1751803644,2025-07-06,救命恩人唐白白,以后我要经常有公园20分钟效应 邀请你加入！
m038317,153,1751815860,2025-07-06,救命恩人唐白白,1
m038318,153,1751842330,2025-07-07,救命恩人唐白白,6.51 起床！
m038319,153,1751991548,2025-07-09,救命恩人唐白白,明天就要去天堂湖了对不对！
m038320,153,1752127062,2025-07-10,救命恩人唐白白,我刚刚去了旁边楼按摩了肩颈 舒服得我想办卡！😌💆
m038322,153,1752164042,2025-07-11,救命恩人唐白白,明天是不是就有信号啦！🤌🏻
m038323,153,1752224021,2025-07-11,我,出山啦
m038324,153,1752224036,2025-07-11,救命恩人唐白白,[脸红]
m038325,153,1752224047,2025-07-11,我,其实早就出了
m038326,153,1752224052,2025-07-11,我,但一直没空看手机
m038329,153,1752224066,2025-07-11,我,我拍照和洗鞋洗脚什么的
m038330,153,1752224080,2025-07-11,救命恩人唐白白,怎！么！样！
m038331,153,1752224083,2025-07-11,救命恩人唐白白,有没有受伤
m038332,153,1752224096,2025-07-11,救命恩人唐白白,玩得如何～～～～～
m038333,153,1752224097,2025-07-11,我,太苦了
m038334,153,1752224102,2025-07-11,我,之后细说
m038335,153,1752224113,2025-07-11,救命恩人唐白白,hhhhhh
m038336,153,1752224119,2025-07-11,我,我先值机下
m038337,153,1752224121,2025-07-11,救命恩人唐白白,好～
m038338,153,1752224144,2025-07-11,救命恩人唐白白,看看其他信息什么的
m038342,153,1752224195,2025-07-11,我,今天干了三十公里
m038343,153,1752224202,2025-07-11,我,过了几十条河
m038344,153,1752224248,2025-07-11,救命恩人唐白白,我有在小红书查每日经历什么的
m038345,153,1752224277,2025-07-11,我,刚洗了鞋袜，坐了十几分钟，起来觉得腿已经疼了
m038346,153,1752224278,2025-07-11,救命恩人唐白白,好多都提到了最后一天很夸张
m038347,153,1752224298,2025-07-11,我,昨天更夸张
m038348,153,1752224314,2025-07-11,我,今天其实很轻松，但我一心往前赶
m038349,153,1752224320,2025-07-11,我,所以走的很快
m038350,153,1752224346,2025-07-11,救命恩人唐白白,那你是比较快出山的
m038351,153,1752224355,2025-07-11,我,和骑马的一起到的
m038352,153,1752224359,2025-07-11,我,我肯定第一个
m038354,153,1752224367,2025-07-11,我,我抛弃领队了
m038355,153,1752224379,2025-07-11,救命恩人唐白白,自己走的？？
m038356,153,1752224396,2025-07-11,我,我18公里处歇了一次，半小时左右领队才到
m038357,153,1752224401,2025-07-11,我,和几个泰国人
m038358,153,1752224413,2025-07-11,我,过河太危险了我不会自己走的
m038359,153,1752224426,2025-07-11,救命恩人唐白白,我还刷到
m038360,153,1752224440,2025-07-11,救命恩人唐白白,说这几天涨水了
m038361,153,1752224449,2025-07-11,救命恩人唐白白,过河很危险
m038362,153,1752224453,2025-07-11,救命恩人唐白白,让大家不要去
m038363,153,1752224455,2025-07-11,救命恩人唐白白,hhhhh
m038364,153,1752224461,2025-07-11,我,是的
m038365,153,1752224465,2025-07-11,我,昨天下了一天雨
m038366,153,1752224494,2025-07-11,我,25公里加900米爬升到最高的达板再下降一千一
m038367,153,1752224497,2025-07-11,我,巨狼狈
m038368,153,1752224526,2025-07-11,救命恩人唐白白,那你竟然穿着洞洞鞋挺过来了
m038369,153,1752224530,2025-07-11,我,路非常难走
m038370,153,1752224533,2025-07-11,我,没穿洞洞鞋
m038371,153,1752224545,2025-07-11,救命恩人唐白白,啊～
m038372,153,1752224584,2025-07-11,救命恩人唐白白,辛苦啦
m038373,153,1752224614,2025-07-11,救命恩人唐白白,我刷到有好多第二三天就脚底起泡什么的
m038374,153,1752224618,2025-07-11,救命恩人唐白白,hhhh
m038375,153,1752224619,2025-07-11,我,全天下雨，泥从山顶一直往下滑
m038376,153,1752224636,2025-07-11,我,过河都是泥水河，又深又冷
m038377,153,1752224667,2025-07-11,救命恩人唐白白,真的好辛苦哦 快好好歇会儿
m038378,153,1752224670,2025-07-11,我,走的人真的麻了
m038379,153,1752224727,2025-07-11,救命恩人唐白白,受累受冻吃土淌泥
m038380,153,1752224731,2025-07-11,救命恩人唐白白,哇！
m038381,153,1752224743,2025-07-11,救命恩人唐白白,不过应该蛮值得的？
m038382,153,1752224765,2025-07-11,救命恩人唐白白,没有受伤 安安全全 牛逼 激动！
m038383,153,1752224775,2025-07-11,救命恩人唐白白,那现在是要等人齐 然后一起坐车去酒店吧？
m038384,153,1752224829,2025-07-11,救命恩人唐白白,好好歇会儿 歇够了细说！或者你可以给我打电话[跳跳]
m038385,153,1752225580,2025-07-11,我,现在下大雨，在山脚下一个蒙古包避雨
m038387,153,1752225691,2025-07-11,救命恩人唐白白,那你整个人臭臭的吗？[脸红]
m038388,153,1752225790,2025-07-11,我,当然
m038389,153,1752227079,2025-07-11,我,一秒都不想待了
m038391,153,1752227099,2025-07-11,我,但我们行李的马被景区修路堵住了
m038393,153,1752227123,2025-07-11,我,我现在内裤以下全湿，六天没洗澡
m038394,153,1752227133,2025-07-11,救命恩人唐白白,好惨惨
m038395,153,1752227145,2025-07-11,救命恩人唐白白,温度低吗
m038396,153,1752227153,2025-07-11,我,凑合还行
m038397,153,1752227173,2025-07-11,救命恩人唐白白,想想都难受😣
m038398,153,1752227188,2025-07-11,救命恩人唐白白,队友们呢
m038399,153,1752227347,2025-07-11,我,陆续到了
m038400,153,1752227360,2025-07-11,我,我和骑马的几个队友一起到的
m038401,153,1752227496,2025-07-11,救命恩人唐白白,噢我是问有没有跟你一样惨兮兮的队友
m038402,153,1752227507,2025-07-11,我,都一样
m038403,153,1752227515,2025-07-11,我,再晚到的还得淋雨
m038405,153,1752227554,2025-07-11,救命恩人唐白白,骑马的是不是湿的少一些
m038406,153,1752227561,2025-07-11,救命恩人唐白白,哇 真是太厉害了
m038408,153,1752227590,2025-07-11,我,但30公里
m038409,153,1752227595,2025-07-11,我,骑下来也累
m038410,153,1752227650,2025-07-11,救命恩人唐白白,你一点都没骑呀这些天
m038411,153,1752227702,2025-07-11,救命恩人唐白白,全程坚持用走的？
m038412,153,1752229752,2025-07-11,我,没
m038413,153,1752229772,2025-07-11,我,我有一天试了骑马过河
m038414,153,1752230457,2025-07-11,我,我上车啦
m038415,153,1752230461,2025-07-11,我,去库车
m038417,153,1752230494,2025-07-11,救命恩人唐白白,再坚持一下就可以 变干净了！！
m038418,153,1752230500,2025-07-11,救命恩人唐白白,车上歇会
m038419,153,1752230510,2025-07-11,救命恩人唐白白,我也下班啦
m038420,153,1752248793,2025-07-11,我,累
m038421,153,1752248799,2025-07-11,我,怎么会这么累
m038422,153,1752248884,2025-07-11,救命恩人唐白白,嘿嘿
m038423,153,1752248889,2025-07-11,救命恩人唐白白,我刚加完班
m038424,153,1752248905,2025-07-11,救命恩人唐白白,然后洗漱的时候在想要给你发什么
m038425,153,1752248927,2025-07-11,救命恩人唐白白,然后洗好了 看到消息 被你抢先一步！
m038426,153,1752248986,2025-07-11,我,我点了四份外卖[脸红]
m038427,153,1752248999,2025-07-11,我,点前觉得自己要饿死了
m038428,153,1752248999,2025-07-11,救命恩人唐白白,[脸红]
m038429,153,1752249010,2025-07-11,我,点完觉得应该还好
m038430,153,1752249022,2025-07-11,我,吃的时候发现 3份已经是极限了
m038431,153,1752249026,2025-07-11,救命恩人唐白白,实际送来的时候呢？
m038432,153,1752249029,2025-07-11,救命恩人唐白白,hhh
m038433,153,1752249037,2025-07-11,我,因为每个都不太多
m038434,153,1752249039,2025-07-11,救命恩人唐白白,四份分别是什么
m038435,153,1752249054,2025-07-11,我,一个馄饨加煎蛋
m038436,153,1752249064,2025-07-11,我,一个凉皮牛筋面加卤蛋
m038437,153,1752249080,2025-07-11,我,一个卤猪头肉加俩花卷
m038438,153,1752249094,2025-07-11,救命恩人唐白白,都挺硬诶
m038439,153,1752249095,2025-07-11,我,还有一个柠檬水
m038440,153,1752249100,2025-07-11,我,全糖
m038441,153,1752249102,2025-07-11,我,[脸红]
m038442,153,1752249107,2025-07-11,救命恩人唐白白,噢最后一个还好
m038443,153,1752249119,2025-07-11,救命恩人唐白白,你值得一个全糖
m038444,153,1752249147,2025-07-11,我,前三个属于我平常晚饭都会觉得有点少的
m038446,153,1752249186,2025-07-11,我,馄饨对我来说不主
m038447,153,1752249194,2025-07-11,救命恩人唐白白,哦～大胃跃
m038448,153,1752249200,2025-07-11,我,凉皮这种一般不太多
m038449,153,1752249214,2025-07-11,救命恩人唐白白,今天中午我吃了馄饨 只吃了一半 太顶了
m038450,153,1752249217,2025-07-11,我,那俩花卷确实不错，但也是很软的那种
m038451,153,1752249226,2025-07-11,我,哪里吃的
m038452,153,1752249234,2025-07-11,救命恩人唐白白,食堂
m038453,153,1752249266,2025-07-11,救命恩人唐白白,那你这几天的伙食如何
m038454,153,1752249267,2025-07-11,我,噢噢 那家我吃过
m038455,153,1752249271,2025-07-11,我,一般般
m038456,153,1752249286,2025-07-11,我,脱水蔬菜放包里六天最后扔了
m038457,153,1752249291,2025-07-11,我,实在吃不下去
m038458,153,1752249302,2025-07-11,我,我就不应该有幻想
m038460,153,1752249327,2025-07-11,我,米饭有点难做，反正也不怎么好吃
m038461,153,1752249342,2025-07-11,我,预制菜和汤块倒确实不错
m038462,153,1752249362,2025-07-11,我,买的燕麦片早餐很好吃
m038463,153,1752249370,2025-07-11,救命恩人唐白白,emmmm
m038464,153,1752249378,2025-07-11,我,虽然带了两包一包都没吃完
m038465,153,1752249379,2025-07-11,救命恩人唐白白,我看小红书发的
m038466,153,1752249391,2025-07-11,救命恩人唐白白,领队带他们吃烤肉了呀
m038467,153,1752249396,2025-07-11,我,然后带的坚果受潮了
m038468,153,1752249398,2025-07-11,我,丢了
m038469,153,1752249405,2025-07-11,我,哦这个好吃😋
m038470,153,1752249424,2025-07-11,我,我报的不是商团
m038471,153,1752249426,2025-07-11,救命恩人唐白白,什么？烤肉？你也吃到啦？
m038472,153,1752249428,2025-07-11,我,是半自主重装
m038473,153,1752249458,2025-07-11,救命恩人唐白白,噢噢
m038474,153,1752249470,2025-07-11,我,领队只有带路和联系马夫的义务，然后会帮我们叫拼车
m038475,153,1752249475,2025-07-11,我,剩下的基本就是投票
m038476,153,1752249496,2025-07-11,我,羊人均150 基本都选择吃了
m038477,153,1752249518,2025-07-11,救命恩人唐白白,那挺好的呀
m038478,153,1752249527,2025-07-11,救命恩人唐白白,在第几天吃的
m038479,153,1752249531,2025-07-11,我,这个真好吃
m038480,153,1752249548,2025-07-11,我,不知道有没有各种加成
m038481,153,1752249550,2025-07-11,我,4
m038482,153,1752249557,2025-07-11,我,一般都是天堂湖吃烤全羊
m038483,153,1752249570,2025-07-11,救命恩人唐白白,嘿嘿 不错不错
m038484,153,1752249586,2025-07-11,我,卖羊的还说3000多海拔的羊，和2000多海拔的就不一样
m038485,153,1752249592,2025-07-11,我,反正做的是挺好吃的
m038487,153,1752249611,2025-07-12,救命恩人唐白白,多难忘的一餐
m038489,153,1752249662,2025-07-12,我,顺便给你看我今天拍的羊群
m038491,153,1752249680,2025-07-12,我,那个山可陡了
m038492,153,1752249685,2025-07-12,救命恩人唐白白,啊 太多了
m038493,153,1752249689,2025-07-12,救命恩人唐白白,全是羊羊
m038494,153,1752249699,2025-07-12,我,我反正是上不去
m038495,153,1752249699,2025-07-12,救命恩人唐白白,你们走下来的吗
m038496,153,1752249717,2025-07-12,救命恩人唐白白,哈哈我说呢 你们的路好走吗
m038497,153,1752249733,2025-07-12,救命恩人唐白白,我看有些 很多石子路 很多土
m038498,153,1752249739,2025-07-12,救命恩人唐白白,有写
m038499,153,1752249741,2025-07-12,我,那种是好走的
m038500,154,1752249756,2025-07-12,我,最难的是翻第二个达板
m038501,154,1752249777,2025-07-12,我,纯纯石头路 或者说压根就没路
m038502,154,1752249781,2025-07-12,救命恩人唐白白,达坂是什么 我也老看见写这个地方这几天
m038503,154,1752249792,2025-07-12,我,就是乱石坡
m038504,154,1752249800,2025-07-12,救命恩人唐白白,[难过]一整天都是吗
m038505,154,1752249809,2025-07-12,我,就是垭口
m038506,154,1752249835,2025-07-12,救命恩人唐白白,我还看说有人借了女生的姨妈巾垫在脚底 才稍微能走
m038507,154,1752249836,2025-07-12,我,要翻一个山脉 会去找两个山顶中间比较低的地方翻
m038508,154,1752249848,2025-07-12,救命恩人唐白白,噢噢
m038509,154,1752249859,2025-07-12,我,然后这个马鞍状的底部就叫垭口
m038510,154,1752249872,2025-07-12,我,或者叫达板
m038511,154,1752249880,2025-07-12,救命恩人唐白白,噢～
m038513,154,1752249900,2025-07-12,救命恩人唐白白,那你有没有
m038514,154,1752249908,2025-07-12,救命恩人唐白白,觉得坚持不下来的时候
m038515,154,1752249938,2025-07-12,救命恩人唐白白,我对照看路线的时候 反正是想象过了 你坚持不下来哭鼻子的样子
m038517,154,1752249949,2025-07-12,我,我给你说了呀 昨天真的走的挺难的
m038518,154,1752249956,2025-07-12,我,那倒不会
m038519,154,1752249985,2025-07-12,我,翻第一个打板的时候 好像是个女生刚翻到山顶就控制不住了开始大哭
m038520,154,1752249986,2025-07-12,救命恩人唐白白,你说的是巨狼狈
m038521,154,1752250014,2025-07-12,救命恩人唐白白,非常难走 走麻了
m038522,154,1752250019,2025-07-12,我,我翻第二个打板，其实也有点
m038523,154,1752250066,2025-07-12,救命恩人唐白白,可不是坚持不下去哭鼻子然后开始想家想一些事情想一些人[脸红]
m038524,154,1752250084,2025-07-12,救命恩人唐白白,太难了
m038525,154,1752250089,2025-07-12,我,其实在路上还好 因为太难了
m038526,154,1752250105,2025-07-12,救命恩人唐白白,主要是你们还是重装
m038527,154,1752250124,2025-07-12,我,风太大太冷 雨还一直飘到脸上，路又非常难走
m038528,154,1752250133,2025-07-12,我,没有太多精力想那些
m038529,154,1752250147,2025-07-12,救命恩人唐白白,我看这几天 张含韵 坐直升机 去天堂湖了 就你这几天[脸红] 她就很美很轻松
m038530,154,1752250147,2025-07-12,我,想一秒断一下
m038531,154,1752250155,2025-07-12,我,我听说了
m038535,154,1752250185,2025-07-12,我,翻完打板之后
m038536,154,1752250189,2025-07-12,救命恩人唐白白,晚上扎营在帐篷里？
m038537,154,1752250194,2025-07-12,我,一想到吃了这么多苦
m038538,154,1752250195,2025-07-12,救命恩人唐白白,噢～
m038539,154,1752250210,2025-07-12,我,各种情绪就会上来，积极的消极的都有
m038540,154,1752250221,2025-07-12,救命恩人唐白白,[可怜]
m038541,154,1752250226,2025-07-12,救命恩人唐白白,展开说说
m038543,154,1752250243,2025-07-12,我,这个就是打板顶部
m038544,154,1752250250,2025-07-12,我,山脊的位置
m038545,154,1752250261,2025-07-12,救命恩人唐白白,这么大的石块
m038546,154,1752250262,2025-07-12,我,我当时以为对面是晴天
m038547,154,1752250280,2025-07-12,我,我一直想的是翻完这个打板，后面就是南疆
m038548,154,1752250297,2025-07-12,我,这个地方不可能下那么久的雨 我一直觉得翻完就好了
m038549,154,1752250301,2025-07-12,我,然而并没有
m038550,154,1752250318,2025-07-12,救命恩人唐白白,[难过]那翻过去是什么
m038551,154,1752250350,2025-07-12,我,还是差不多
m038552,154,1752250376,2025-07-12,救命恩人唐白白,那有点点绝望
m038553,154,1752250381,2025-07-12,我,碎石路 凤更大更冷
m038554,154,1752250390,2025-07-12,我,然后再往下一点就变成了很多的泥路
m038555,154,1752250413,2025-07-12,我,马本来就把路踏的比较泥 下坡的时候全是水坑和淤泥
m038556,154,1752250431,2025-07-12,救命恩人唐白白,太惨了
m038557,154,1752250452,2025-07-12,我,中间脚滑过无数次 也摔倒过两次
m038558,154,1752250463,2025-07-12,救命恩人唐白白,🥹
m038560,154,1752250491,2025-07-12,救命恩人唐白白,那你那个时候心情一定很不好
m038561,154,1752250492,2025-07-12,我,然后就是逐渐习惯然后开摆
m038562,154,1752250512,2025-07-12,我,走路专跳泥水坑踩 因为泥水坑不会太滑
m038563,154,1752250523,2025-07-12,我,鞋子里面半斤水，鞋子外面1斤泥那种
m038564,154,1752250543,2025-07-12,救命恩人唐白白,天这种我一公里都坚持不下来
m038565,154,1752250552,2025-07-12,我,然后到了一个商业的营地附近 追到了向导
m038566,154,1752250568,2025-07-12,我,我当时只想着给钱，然后今天把我送出去，我一秒都不想多带了
m038567,154,1752250592,2025-07-12,救命恩人唐白白,然后呢
m038568,154,1752250594,2025-07-12,我,但是不行，出山的越野车昨天今天都没车了，昨天也没马了
m038569,154,1752250607,2025-07-12,我,天气太恶劣，商团的人都去骑马了
m038570,154,1752250635,2025-07-12,我,然后我当时已经翻完达板下来很长一段了，但离营地还有10公里
m038571,154,1752250646,2025-07-12,我,依然下着大雨
m038572,154,1752250674,2025-07-12,我,最后没办法，只能硬走
m038573,154,1752250691,2025-07-12,我,再往前就是要过十来条河吧，记不得了
m038574,154,1752250709,2025-07-12,救命恩人唐白白,我沉默了
m038575,154,1752250736,2025-07-12,救命恩人唐白白,那下次我想陪你一起！
m038576,154,1752250739,2025-07-12,我,然后因为昨天下了一整天的雨 河水就又泥又大
m038577,154,1752250762,2025-07-12,我,然后那个时候就全程赶路，一秒没休息，奔到营地
m038578,154,1752250777,2025-07-12,我,说实话，我感觉我的体力还不错
m038579,154,1752250789,2025-07-12,我,昨天太难了 但我的体力没有崩掉
m038580,154,1752250820,2025-07-12,救命恩人唐白白,主要是因为7月  雨才多是不
m038581,154,1752250831,2025-07-12,我,雨衣带久了也习惯了 虽然确实也湿的差不多了
m038582,154,1752250837,2025-07-12,我,对七八月是雨季
m038583,154,1752250849,2025-07-12,我,6月的话，第五天不下雨就不用过河
m038584,154,1752250850,2025-07-12,救命恩人唐白白,你们团有人中途退出成功的吗
m038586,154,1752250882,2025-07-12,我,我们本来也有说的，第五天会过一些小溪
m038587,154,1752250888,2025-07-12,我,对，就是昨天
m038588,154,1752250899,2025-07-12,我,天堂湖是第四天
m038589,154,1752250909,2025-07-12,救命恩人唐白白,嗯嗯
m038590,154,1752250919,2025-07-12,救命恩人唐白白,那说说吧 天堂湖咋样！
m038591,154,1752250923,2025-07-12,我,有五个人决定在天堂湖多住一天，然后下撤
m038592,154,1752250942,2025-07-12,我,天堂湖还是很美的
m038593,154,1752250951,2025-07-12,我,我拍了很多照片和视频
m038595,154,1752250973,2025-07-12,救命恩人唐白白,那还是很值得的对不
m038597,154,1752250993,2025-07-12,我,我还划了船
m038598,154,1752250998,2025-07-12,我,但我没空找好照片
m038599,154,1752251012,2025-07-12,我,因为这个是队友在岸边拍的 没有用无人机
m038600,154,1752251026,2025-07-12,我,所以不是很好看 得从上往下排才能比较蓝
m038602,154,1752251050,2025-07-12,我,给你看我的帐篷
m038604,154,1752251098,2025-07-12,我,还有我惬意喝茶的时候
m038608,154,1752251194,2025-07-12,我,还有我拍的鹰
m038609,154,1752251208,2025-07-12,救命恩人唐白白,哇！美到窒息！！
m038613,154,1752251296,2025-07-12,救命恩人唐白白,一位很棒的成年人！
m038615,154,1752251338,2025-07-12,我,那里是有狗
m038616,154,1752251342,2025-07-12,我,牧羊犬
m038617,154,1752251367,2025-07-12,救命恩人唐白白,累不累
m038618,154,1752251370,2025-07-12,救命恩人唐白白,早点休息
m038619,154,1752251373,2025-07-12,救命恩人唐白白,要不
m038620,154,1752251385,2025-07-12,救命恩人唐白白,咱们还有很长的时间可以慢慢讲
m038621,154,1752251442,2025-07-12,救命恩人唐白白,这么多天发生的事情 一时半会也讲不完 我想仔细听你的感受呢[脸红]
m038623,154,1752251484,2025-07-12,救命恩人唐白白,好
m038624,154,1752251491,2025-07-12,救命恩人唐白白,那睡觉觉
m038625,154,1752251496,2025-07-12,我,不过睡前补充一句
m038626,154,1752251504,2025-07-12,救命恩人唐白白,什么
m038627,154,1752251527,2025-07-12,我,我在最艰难的时候 还是会想到有你真好
m038628,154,1752251536,2025-07-12,救命恩人唐白白,[脸红]
m038634,154,1752251584,2025-07-12,救命恩人唐白白,发你我明天的课表完整版！
m038636,154,1752251606,2025-07-12,我,快睡觉吧
m038639,154,1752252890,2025-07-12,我,明天还要上课呢 快睡觉吧
m038640,154,1752252919,2025-07-12,救命恩人唐白白,好吧[呲牙]
m038641,154,1752252945,2025-07-12,救命恩人唐白白,那你还是要继续注意安全喔
m038642,154,1752252968,2025-07-12,救命恩人唐白白,飞飞跃 你真是我心目中了不起的人呀！
m038643,154,1752252980,2025-07-12,救命恩人唐白白,正经晚安
m038644,154,1752288605,2025-07-12,救命恩人唐白白,起床了吗 我早上9.00踩点签到[皱眉]可我明明6.50就起了
m038645,154,1752288868,2025-07-12,我,马上起，马上起
m038647,154,1752289037,2025-07-12,我,太混乱了
m038649,154,1752289194,2025-07-12,救命恩人唐白白,这是什么
m038650,154,1752289198,2025-07-12,救命恩人唐白白,好吃吗
m038651,154,1752289202,2025-07-12,救命恩人唐白白,[脸红]
m038652,154,1752289213,2025-07-12,我,酒店送的
m038655,154,1752289264,2025-07-12,我,我没尝出来是啥
m038656,154,1752289265,2025-07-12,救命恩人唐白白,你往返住了同一家酒店？？
m038657,154,1752289270,2025-07-12,我,对
m038658,154,1752289278,2025-07-12,救命恩人唐白白,啊哈哈哈哈哈哈哈
m038659,154,1752289290,2025-07-12,救命恩人唐白白,嘿嘿嘿
m038660,154,1752289293,2025-07-12,救命恩人唐白白,不愧是你
m038661,154,1752289305,2025-07-12,救命恩人唐白白,怎么这么机智
m038662,154,1752289313,2025-07-12,救命恩人唐白白,我靠我们组组长是个卷王
m038663,154,1752289319,2025-07-12,救命恩人唐白白,我好烦他
m038664,154,1752289323,2025-07-12,我,没事，你不也是
m038665,154,1752289338,2025-07-12,救命恩人唐白白,不 我说准备来玩的
m038666,154,1752289351,2025-07-12,救命恩人唐白白,刚刚就课间20分钟
m038667,154,1752289372,2025-07-12,救命恩人唐白白,就我们一个组 他们站教室外面讨论起来了
m038668,154,1752289390,2025-07-12,救命恩人唐白白,我在最外圈打酱油 连名牌都没贴
m038669,154,1752289398,2025-07-12,救命恩人唐白白,我不想让他们认出我
m038670,154,1752289400,2025-07-12,救命恩人唐白白,结果
m038671,154,1752289425,2025-07-12,救命恩人唐白白,组长突然把我圆圈最外面叫住
m038672,154,1752289437,2025-07-12,救命恩人唐白白,让我画气泡图
m038673,154,1752289441,2025-07-12,救命恩人唐白白,我？？？？
m038674,154,1752289444,2025-07-12,救命恩人唐白白,有事吗
m038675,154,1752289484,2025-07-12,我,hhh
m038676,154,1752289530,2025-07-12,救命恩人唐白白,其他人都笑了 因为我全程没听 他们说你好像突然接了todo
m038678,154,1752289544,2025-07-12,救命恩人唐白白,今天你腿腿痛吗
m038679,154,1752289547,2025-07-12,救命恩人唐白白,还有脚
m038680,154,1752289590,2025-07-12,我,有点
m038681,154,1752289595,2025-07-12,我,但还行
m038682,154,1752289605,2025-07-12,我,昨天不知道剩下的人出山了没
m038683,154,1752289624,2025-07-12,我,刚刷xhs乌孙好像暂时被封了
m038684,154,1752289629,2025-07-12,救命恩人唐白白,啊 我去
m038685,154,1752289640,2025-07-12,救命恩人唐白白,因为大雨修路吗
m038686,154,1752289646,2025-07-12,救命恩人唐白白,不对
m038687,154,1752289648,2025-07-12,我,昨天晚上9点商团的人还没出山
m038688,154,1752289650,2025-07-12,救命恩人唐白白,景区修路
m038690,154,1752289673,2025-07-12,我,昨晚不是又下了大雨嘛 我出来的早没事
m038691,154,1752289693,2025-07-12,我,但离出口一公里的位置，桥被冲断了
m038692,154,1752289697,2025-07-12,我,最近在修
m038693,154,1752289711,2025-07-12,我,那里我过的时候水已经很深了
m038694,154,1752289720,2025-07-12,救命恩人唐白白,[皱眉]
m038695,154,1752289721,2025-07-12,我,而且很宽 十米多的河
m038696,154,1752289732,2025-07-12,救命恩人唐白白,幸好你决定快快走
m038697,154,1752289735,2025-07-12,我,下个大雨商团的人出不来
m038698,154,1752289766,2025-07-12,我,昨天好像在想办法借施工队的铲车之类的搞出来
m038699,154,1752289856,2025-07-12,救命恩人唐白白,看来夏季并不是一个完美的户外时间
m038700,154,1752289910,2025-07-12,我,现在已经基本是最好的时间了
m038701,154,1752289926,2025-07-12,我,再往前虽然水少 但过河的话，太冷了
